,omni_id,y,x,height,width,artwork_name,artist_full_name,artist_first_name,artist_last_name,date,century,source_url,image_url,collection_origins,general_type,genre,school,original_id_in_collection,palette_families,palette,pixel_counts,geocoded,media,style,dimensions,location,tag,dominant_color,dominant_color_family,description,publisher,distributable_url
63988,9009896,5285.386235930697,12402.215697329675,1229.0,826.0,the old guitarist,pablo picasso,pablo,picasso,1903,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/869a7319-306e-ca90-1732-cb614199f3df/full/6000,/0/default.jpg",Chicago Art Institute,oil on panel,modern art,spain,28067,Cyans Blacks Grays,"[u'#2e434d', u'#575b4e', u'#3e555a', u'#3d6b7d', u'#2e5161', u'#273742', u'#1f3543', u'#679296', u'#546c6b', u'#4d7884', u'#244258', u'#1e2a37']",13205 8032 5365 9365 8768 8913 9043 4574 2916 8570 10951 8346,f,oil paint (paint),cubism,48 3/8  32 1/2 in. (122.9  82.6 cm),gallery 391,"music, oil paint (paint), post-impressionism, oil on panel, men, blue (color), musical instruments, emotions, portraits, painting, world's fairs, oil painting, modern and contemporary art, cubism, painting (image making), chicago world's fairs, guitars, elderly, century of progress",#2e434d,Cyans,"<p>pablo picasso produced <em>the old guitarist</em>, one of his most haunting images, while working in barcelona. in the paintings of his blue period (19014), of which this is a prime example, picasso restricted himself to a cold, monochromatic blue palette; attened forms; and the emotional, psychological themes of human misery and alienation, which are related to the symbolist movement and the work of such artists as edvard munch. picasso presented <em>the old guitarist</em> as a timeless expression of human suffering. the bent and sightless man holds his large, round guitar close to him; its brown body is the paintings only shift in color. the elongated, angular figure of the blind musician relates to the artists interest in the history of spanish art and, in particular, the great sixteenth-century artist el greco. most personally, however, the image reects the struggling twenty-two-year-old picassos sympathy for the plight of the downtro",,Unknown
63989,9009901,15089.957580036842,11221.99069958636,1006.0,810.0,nude with a pitcher,pablo picasso,pablo,picasso,1906,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/90138ae8-16d6-6cd5-fe4e-247103441be9/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,61612,Reds Grays,"[u'#c9a98d', u'#b48d75', u'#a47f6a', u'#916b59', u'#87695a', u'#825b4e', u'#54433b', u'#ba987d', u'#a98a74', u'#957664', u'#6a564b', u'#634e44']",4615 5484 8105 7847 6673 6268 7972 5714 6994 7850 6360 6758,f,,cubism,39 5/8  31 7/8 in. (100.6  81 cm),gallery 391,"women, painting, kitchenware, modern and contemporary art, nudes, cubism",#a47f6a,Grays,,,Unknown
63990,9009932,8477.86513852219,5315.3505954681805,1302.0,895.0,man with a pipe,pablo picasso,pablo,picasso,1915,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/db7a8e45-e598-4638-c069-7be9c7be71b8/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,109260,Whites Grays Reds Blacks Cyans,"[u'#8e776b', u'#77736f', u'#5b6d6c', u'#434d4d', u'#2d4f4f', u'#d0d0cc', u'#bcaea4', u'#8b928c', u'#665249', u'#4f322a', u'#335253', u'#2b3a3a']",6286 9182 9637 5459 10503 6330 7271 8164 5770 10300 8516 8326,f,,cubism,51 1/4  35 1/4 in. (130.2  89.5 cm),gallery 391,"painting, modern and contemporary art, cubism",#2d4f4f,Cyans,,,Unknown
63991,9009944,7070.419287615263,14780.641228083756,1434.0,443.0,"fragment of ""mother and child""",pablo picasso,pablo,picasso,1921,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/7eacd793-a370-74b1-f704-2e0b65862b91/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,28884,Reds Grays,"[u'#dc9d8e', u'#d3afa6', u'#cbc3c0', u'#b5776a', u'#a0695c', u'#895e53', u'#cf9889', u'#c37e72', u'#bcbcba', u'#a57266', u'#9f928b', u'#898884']",19061 14169 9699 14917 34879 16434 21232 14598 27434 13280 10242 24983,f,,cubism,56 7/16 x 17 1/16 in. (143.4 x 44.3 cm.),Unknown,"men, painting, modern and contemporary art, nudes, cubism",#a0695c,Reds,,,Unknown
63992,9009945,13143.176168121572,5673.789149343012,1004.0,724.0,daniel-henry kahnweiler,pablo picasso,pablo,picasso,1910,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/242f2fc1-88ad-a5d8-d8dc-753d3a4a086f/full/6000,/0/default.jpg",Chicago Art Institute,oil on canvas,modern art,spain,111060,Grays,"[u'#9a9585', u'#928976', u'#827f73', u'#767164', u'#6f6758', u'#3c3935', u'#d0ccbb', u'#bdb8a6', u'#aba694', u'#615e55', u'#555046', u'#4a4a45']",8337 6122 8138 8712 6172 9045 5226 7511 8899 8460 7223 7291,f,"oil paint (paint), canvas",cubism,39 9/16  28 9/16 in. (100.4  72.4 cm),Unknown,"oil paint (paint), black (color), oil on canvas, geometric, canvas, brown (color), portraits, painting, oil painting, modern and contemporary art, cubism, painting (image making), figures (representations)",#3c3935,Grays,"<p>the subject of this portrait is daniel-henry kahnweiler (18841979), a german-born art dealer, writer, and publisher. kahnweiler opened an art gallery in paris in 1907 and in 1908 began representing pablo picasso, whom he introduced to georges braque. kahnweiler was a great champion of the artists revolutionary experiment with cubism and purchased the majority of their paintings between 1908 and 1915. he also wrote an important book, <em>the rise of cubism</em>, in 1920, which offered a theoretical framework for the movement.</p>
<p>kahnweiler sat as many as thirty times for this portrait. no longer seeking to create the illusion of true appearances, picasso broke down and recombined the forms he saw. he described kahnweiler with a network of shimmering, semitransparent surfaces that merge with the atmosphere around him. forms are fractured into various planes and faceted shapes and presented from several points of view. despite the portra",,Unknown
63993,9009951,6748.251329805605,12362.53369928098,1429.0,1727.0,mother and child,pablo picasso,pablo,picasso,1921,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/3b85e563-16a3-c8f2-6157-5db276266b7b/full/6000,/0/default.jpg",Chicago Art Institute,oil on canvas,modern art,spain,109275,Reds Grays,"[u'#c68b7b', u'#96877e', u'#837f7b', u'#816f66', u'#6e655e', u'#6c3f33', u'#c3bab4', u'#baaca6', u'#b9a098', u'#a3685a', u'#794c3f', u'#523e35']",6386 3578 11533 4687 6288 5978 4443 6652 6716 4672 5755 7552,f,"oil paint (paint), canvas",cubism,56 1/4  68 in. (142.9  172.7 cm),gallery 394,"oil paint (paint), oil on canvas, canvas, children, women, painting, oil painting, modern and contemporary art, cubism, painting (image making), nurturing, babies, mothers, love",#837f7b,Grays,"<p>in 1917 picasso traveled to rome to design sets and costumes for sergei diaghilevs famed ballets russes. deeply impressed by the ancient and renaissance art of that city, he began painting monumental figures inspired by antiquity. his new classical style was influenced by the finely modeled odalisques of jean-auguste-dominique ingres and the late, oddly proportioned female nudes of pierre-auguste renoir. <em>mother and child</em> was also inspired by picassos own life. just three years earlier he had married russian dancer olga khokhlova, and in 1921 their son paolo was born. between 1921 and 1923 he produced at least twelve works on the subject of mothers and children, returning to a theme that he had explored during his blue period. but whereas those figures are frail and anguished, his classical-period figures, with their sculptural modeling and solidity, are majestic in proportion and feeling. here an infant sits on the mothers lap an",,Unknown
63994,9009955,9009.704681669335,16252.478566088717,647.0,532.0,toros-vallauris,pablo picasso,pablo,picasso,1958,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/59eeb672-301f-976f-0435-57c7e9352111/full/6000,/0/default.jpg",Chicago Art Institute,linocut,prints and drawings,spain,104927,Whites Yellows Blacks,"[u'#f3ebd3', u'#ede3ca', u'#e2a736', u'#dcd1bb', u'#cab36f', u'#4d3d1c', u'#3e2917', u'#e6dcc5', u'#c98a18', u'#ac721b', u'#6e581f', u'#22221b']",5393 7257 4085 11305 1987 6223 7656 7907 9533 4420 5104 11818,f,paper (fiber product),cubism,647 x 532 mm (image); 821 x 650 mm (sheet),Unknown,"linocut, prints and drawing, paper (fiber product), print, cubism",#22221b,Blacks,,,Unknown
63995,9009957,15188.054869240146,10000.000000000668,816.0,1003.0,still life,pablo picasso,pablo,picasso,1922,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=114&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/10b06b1b-c9a0-9f9b-c498-faf76a0f1aad/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,79072,Reds Cyans Blacks Whites Yellows Grays,"[u'#e5e5e4', u'#b4935d', u'#b2a98e', u'#68716f', u'#5f3b30', u'#446f84', u'#dfdcdb', u'#c4b899', u'#898870', u'#66564d', u'#304449', u'#1b1a17']",6610 13850 8699 2214 3302 11514 5219 1882 4064 3624 7320 12342,f,,cubism,32 1/8  39 5/8 in. (81.6  100.3 cm),gallery 394,"black (color), green (color), still life, blue (color), white (color), painting, red (color), modern and contemporary art, cubism, abstract shapes, grids, beige (color)",#b4935d,Yellows,,,Unknown
63996,9009975,10000.000000000098,5263.549074713386,1311.0,987.0,the red armchair,pablo picasso,pablo,picasso,1931,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=115&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/e3399285-7859-08a2-ed1f-5dfac8c084eb/full/6000,/0/default.jpg",Chicago Art Institute,painting,modern art,spain,5357,Reds Greens Whites Magentas Yellows Grays,"[u'#f4f5a8', u'#c3a767', u'#7b8d4b', u'#6e4f53', u'#3b2d2f', u'#edde75', u'#9952ac', u'#8b3c50', u'#8a6a98', u'#574241', u'#423e37', u'#167641']",4636 7035 529 8096 6974 7042 9243 4822 8942 8355 7480 13118,f,"oil paint (paint), panel (wood), enamel paint",cubism,51 5/8  38 7/8 in. (131.1  98.7 cm),gallery 394,"oil paint (paint), green (color), purple (color), yellow (color), brown (color), panel (wood), women, painting, red (color), modern and contemporary art, enamel paint, cubism, painting (image making), armchairs",#167641,Greens,"<p>pablo picasso painted numerous portraits of the many women in his life. often the circumstances surrounding his relationships or the distinct personalities of his sitters seem to have precipitated stylistic changes in his work. marie-thrse walter came into the artists life around 1925. though twenty-eight years older and married, the smitten artist began to furtively reference her blond hair, broad features, and voluptuous body in his work. perhaps acknowledging the double life they were leading, he devised a new motif: a face that encompasses both frontal and profile views.</p>
<p>picasso experimented beyond form and style, exploring different materialsincluding found objects such as newspaper, wallpaper, and even studio scrapsin his work. <em>the red armchair</em> demonstrates the artists innovative use of ripolin, an industrial house paint that he first employed as early as 1912 for its brilliant colors as well as for its ability to pr",,Unknown
63997,9009984,3983.524408035125,8045.1285782647365,517.0,667.0,the wounded picador,pablo picasso,pablo,picasso,1952,20,http://data-aggregator-lb-v1-1312266121.us-east-2.elb.amazonaws.com/api/v1/artworks?page=115&limit=100,"https://lakeimagesweb.artic.edu/iiif/2/e462255e-b693-00c3-6b71-5b8f7bee9809/full/6000,/0/default.jpg",Chicago Art Institute,aquatint,prints and drawings,spain,111095,Whites Grays Yellows,"[u'#d3c9b4', u'#bcb39f', u'#a89f8d', u'#8f8775', u'#776f5e', u'#f2ead6', u'#ede4cf', u'#e6dcc6', u'#e1d6bf', u'#dcd4bf', u'#665e4e', u'#484235']",8051 5834 6635 8464 6848 6586 6506 8685 7666 6584 7220 8985,f,paper (fiber product),cubism,517 x 667 mm (image/plate); 566 x 767 mm (sheet),Unknown,"prints and drawing, aquatint, paper (fiber product), print, cubism",#484235,Grays,,,Unknown
